source,title,season,route,liked_count,note_id
小红书,哈尔滨一日游攻略,冬季/夏季,红专街早市→圣索菲亚教堂→道里菜市场→中央大街→马迭尔→老厨家→松花江→防洪纪念塔→中华巴洛克,802,68d285a0000000000e030e60
小红书,淡季的哈尔滨丽思真的人间理想（附逛吃攻略）,冬季,冰雪大世界→老厨家→中央大街→秋林公司→圣索菲亚教堂→圣阿列克谢耶夫教堂→哈尔滨天主教堂→圣伊维尔教堂→中华巴洛克→黑龙江省博物馆→松花江→松花江大桥→哈尔滨站→哈尔滨西站,780,69e32b5300000000230048fb
小红书,哈尔滨景点评价,冬季/夏季,中央大街→马迭尔→圣索菲亚教堂→道里菜市场→哈尔滨极地馆→太阳岛→雪博会→冰雪大世界→东北虎林园→伏尔加庄园→松花江,770,69672d98000000002203869c
小红书,长春到哈尔滨特种兵一日游,四季皆宜,道里菜市场→中央大街→松花江→哈尔滨站→圣索菲亚教堂,766,68333752000000001101f527
小红书,哈尔滨本地人的72h逛吃攻略！附Citywalk！,四季皆宜,中央大街→马迭尔→防洪纪念塔→松花江→中华巴洛克→老道外→伏尔加庄园→哈尔滨极地馆→龙塔→731遗址,756,6895707200000000230324a3
小红书,也没人告诉我松花江大桥有两个啊,四季皆宜,松花江→松花江大桥→松花江铁路桥,744,692ab3d7000000001e0216e7
小红书,不走回头路‼️哈尔滨一日游攻略来咯🥹,四季皆宜,道里菜市场→圣索菲亚教堂→中央大街→黑龙江省博物馆→防洪纪念塔→斯大林公园→松花江→松花江大桥→中华巴洛克→马迭尔→秋林公司→松花江铁路桥,739,683cfefd000000002202a07f
小红书,哈尔滨一日游-只去想去的就不会踩雷,四季皆宜,圣索菲亚教堂→中央大街→中华巴洛克→东北虎林园,708,68ce8a8b000000000e02676e
小红书,哈尔滨不累人超省钱一日游（附图文祥情）🌟,四季皆宜,圣索菲亚教堂→黑龙江省博物馆→731遗址→红专街早市,707,67124ca7000000001b0118dc
小红书,为了这1️⃣8️⃣张图 专门来了趟哈尔滨‼️,四季皆宜,中华巴洛克→黑龙江省博物馆→圣索菲亚教堂→圣阿列克谢耶夫教堂→哈尔滨天主教堂→圣伊维尔教堂→哈尔滨站→松花江大桥→松花江→中央大街→秋林公司→果戈里大街,691,69e0cea80000000023005ec3
小红书,哈尔滨的夏天真的很适合Citywalk！！,夏季,松花江→中华巴洛克,662,684660120000000003038577
小红书,哈尔滨📍适合一个人闲逛的地方（43/100）,四季皆宜,松花江大桥→中央大街→松花江,623,681f4831000000002100102d
小红书,哈尔滨📍适合一个人闲逛的地方（44/100）,四季皆宜,黑龙江省博物馆→松花江,586,6821f37e000000002001debc
小红书,哈尔滨本地大学生带你玩转五一！,春季,中央大街→松花江→松花江大桥,536,67f4c286000000001c0342d8
小红书,⛄️北国风光❆ ｜哈尔滨特种兵一日游路线,冬季,冰雪大世界→道里菜市场→中央大街→马迭尔→松花江→松花江大桥→中华巴洛克,530,69a82592000000001b01d873
小红书,哈尔滨人文三日游！一天一主题三天不重样！,冬季/秋季,松花江→黑龙江省博物馆→圣索菲亚教堂→中央大街→马迭尔→斯大林公园→松花江大桥→中华巴洛克→圣伊维尔教堂→哈尔滨站→圣阿列克谢耶夫教堂→哈尔滨文庙→哈尔滨极乐寺→冰雪大世界→东北虎林园→太阳岛→哈尔滨太平国际机场→哈尔滨西站,491,68da7c67000000001301ffbb
小红书,哈尔滨📍适合一个人闲逛的地方（43/100）,四季皆宜,松花江大桥→中央大街→松花江,623,681f4831000000002100102d
小红书,哈尔滨📍适合一个人闲逛的地方（44/100）,四季皆宜,黑龙江省博物馆→松花江,586,6821f37e000000002001debc
小红书,哈尔滨一日攻略｜玩转东方莫斯科，回来已趴,四季皆宜,中央大街→马迭尔→圣索菲亚教堂→黑龙江省博物馆→松花江→老道外→中华巴洛克→松花江大桥,584,690017ef000000000301dedf
小红书,⛄️北国风光❆ ｜哈尔滨特种兵一日游路线,冬季,冰雪大世界→道里菜市场→中央大街→马迭尔→松花江→松花江大桥→中华巴洛克,530,69a82592000000001b01d873
小红书,跟我走！哈尔滨贼浪漫的一条citywalk逛吃线,四季皆宜,圣索菲亚教堂→黑龙江省博物馆→哈尔滨音乐厅→马迭尔→中央大街,451,68d7b98b000000001300a04f
小红书,哈尔滨📍适合一个人闲逛的地方（32/100）,冬季,哈尔滨文庙→黑龙江省博物馆,408,678e12b3000000001800bb78
小红书,来哈尔滨📍请收藏这条本地人常走的龙脉路线,冬季,中央大街→中华巴洛克→哈尔滨极乐寺→秋林公司→黑龙江省博物馆,380,692a6529000000001e013265
小红书,五一哈尔滨保姆级攻略❗️能帮一个是☝️个,春季,中央大街→圣索菲亚教堂→松花江铁路桥→波塞冬海洋王国→哈尔滨大剧院→中华巴洛克→松花江,378,69edd2c3000000003502b25d
小红书,小众散步路线🚶哈尔滨也太适合citywalk啦,冬季/秋季,圣伊维尔教堂→圣索菲亚教堂→中央大街→哈尔滨音乐厅→防洪纪念塔→果戈里大街→黑龙江省博物馆→哈尔滨站,376,671053e0000000001600f46c
小红书,哈尔滨8个免费公园｜五一遛娃赏花好去处,冬季/春季,兆麟公园→果戈里大街→哈尔滨森林植物园→太阳岛→老道外,363,69e1fc8d00000000210103e7
小红书,哈尔滨其实很适合Cityeat…,四季皆宜,黑龙江省博物馆→尼古拉教堂→哈尔滨站→中央大街→远大购物中心→秋林公司→果戈里大街→圣阿列克谢耶夫教堂→哈尔滨天主教堂,364,69ed78fc0000000023007911
小红书,五一出游|想跟你交给换一张哈尔滨的春天,春季,哈尔滨森林植物园→太阳岛→黑龙江省博物馆→老道外→兆麟公园,354,69f2c3d00000000022024d17
小红书,哈尔滨Citywalk｜别在中央大街人挤人啦！,四季皆宜,中央大街→圣索菲亚教堂,319,68de56240000000004016656
小红书,哈哈哈尔滨 你美 我来迟了,春季,中央大街→松花江→圣索菲亚教堂→道里菜市场→马迭尔,317,69f0a1740000000036001ce7
小红书,🚊哈尔滨Citywalk一日游｜好吃好玩绝绝子,四季皆宜,中央大街→防洪纪念塔→中华巴洛克→马迭尔→黑龙江省博物馆→松花江→圣索菲亚教堂,293,68b26af8000000001c0373ff
小红书,人生建议❗️去完这几个地方再离开哈尔滨❗️,春季,黑龙江省博物馆→圣索菲亚教堂→中央大街→哈尔滨极地馆→波塞冬海洋王国→太阳岛,287,69de06160000000022025cf6
小红书,哈尔滨中央大街一日citywalk‼️（不绕路,冬季/春季,中央大街→黑龙江省博物馆→哈尔滨音乐厅→秋林公司→防洪纪念塔→马迭尔,288,6989a182000000000a03006d
小红书,【哈尔滨】哈工大及周边一日游vlog,夏季/春季/秋季,黑龙江省博物馆→圣伊维尔教堂,275,669b5759000000000a02632f
小红书,哈尔滨适合春游的6个公园,冬季/春季,兆麟公园→太阳岛→果戈里大街→哈尔滨森林植物园,270,69e105ec0000000022002781
小红书,哈尔滨 citywalk 一日游详细路线,春季,中华巴洛克→松花江→松花江大桥,252,695f8dd9000000002103c60a
小红书,哈尔滨📍适合一个人闲逛的地方（20/100）,冬季,哈尔滨大剧院→黑龙江省博物馆,238,673aa4fc000000001d03b143
小红书,哈尔滨一天四处打卡,冬季,中央大街→圣索菲亚教堂→马迭尔→中华巴洛克→防洪纪念塔→松花江,222,6995c219000000000a02ecc4
小红书,被J 人做的哈尔滨攻略震惊到🤯。。太省事了,冬季,道里菜市场→圣索菲亚教堂→中央大街→松花江→松花江铁路桥→中华巴洛克→红专街早市→哈尔滨音乐厅→太阳岛→雪博会→哈尔滨大剧院→东北虎林园→热雪奇迹→冰雪大世界→731遗址→秋林公司→果戈里大街→兆麟公园→冰灯游园会,1.2万,677bc9a800000000180109dd
小红书,📍哈尔滨3天2晚｜超详细攻略⛄️citywalk路线,冬季,圣伊维尔教堂→圣索菲亚教堂→中央大街→松花江→松花江铁路桥→中华巴洛克→冰雪大世界→太阳岛→哈尔滨站→马迭尔,5970,67962116000000002a00cba7
小红书,尔滨很美，你一定要来2.0（行程安排）,夏季,道里菜市场→中央大街→马迭尔→防洪纪念塔→松花江大桥→松花江→东北虎林园→哈尔滨大剧院→松花江湿地→太阳岛→黑龙江省博物馆→哈尔滨音乐厅→红专街早市→哈尔滨站→圣伊维尔教堂→哈尔滨天主教堂,4735,671ff53400000000240181af
小红书,哈尔滨❄️！！J人两天一晚攻略！！满意到不行,四季皆宜,哈尔滨太平国际机场→圣索菲亚教堂→道里菜市场→中央大街→红专街早市→松花江铁路桥,4517,69169d80000000000d00e8b0
小红书,哈尔滨3天2夜暴走攻略‖景点+美食拿捏❗,冬季,中央大街→松花江→中华巴洛克→731遗址→圣索菲亚教堂→斯大林公园→防洪纪念塔→东北虎林园→哈尔滨大剧院→太阳岛→冰雪大世界→黑龙江省博物馆,3924,694caf7400000000220318ab
小红书,哈尔滨|在哈尔滨极地公园拍到了人生照片,四季皆宜,太阳岛→哈尔滨极地馆→波塞冬海洋王国,3880,687f66dd0000000010024010
小红书,哈尔滨两日游，简单大白话路线攻略，通俗易懂,四季皆宜,红专街早市→太阳岛→东北虎林园→中央大街→圣索菲亚教堂→黑龙江省博物馆→兆麟公园→中华巴洛克→松花江→松花江铁路桥→防洪纪念塔→斯大林公园→731遗址→师大夜市,3041,669cc43a0000000025003fbb
小红书,第一次去哈尔滨，请直接复制这条旅行路线❗️,冬季,松花江→中央大街→中华巴洛克→松花江大桥→兆麟公园→龙塔→伏尔加庄园→冰雪大世界→圣索菲亚教堂→马迭尔→哈尔滨国际会展体育中心,2978,694237fc000000001b025719
小红书,哈尔滨被问爆的15个机位，发朋友圈赢麻了,冬季/夏季,哈尔滨大剧院→圣伊维尔教堂→圣索菲亚教堂→哈尔滨文庙→松花江→黑龙江省博物馆→防洪纪念塔→东北虎林园→太阳岛→中央大街,2638,6667ee44000000001d016732
小红书,哈尔滨主要景点旅行攻略地图,四季皆宜,黑龙江省博物馆→哈尔滨站→圣伊维尔教堂→中华巴洛克→圣索菲亚教堂→哈尔滨音乐厅→防洪纪念塔→松花江→松花江大桥,2461,68fcf29e0000000003038b5e
小红书,二刷哈尔滨，直接复制这条三天两晚省心路线！,冬季,松花江→中央大街→东北虎林园→黑龙江省博物馆→红专街早市→哈尔滨音乐厅→太阳岛→松花江大桥→圣索菲亚教堂,2412,69464aea000000001b021438
小红书,哈尔滨果然是一点就透❄️给小土豆的旅游攻略,冬季,雪乡→红专街早市→中央大街→圣索菲亚教堂→防洪纪念塔→松花江→松花江大桥→中华巴洛克→东北虎林园→太阳岛→哈尔滨大剧院→哈尔滨极地馆→冰雪大世界→道里菜市场→果戈里大街→师大夜市→黑龙江省博物馆→731遗址→亚布力滑雪场,2403,679789120000000017039d08
小红书,别问了！真没出国！真的是哈尔滨🥹🥹🥹,冬季/夏季,伏尔加庄园→尼古拉教堂,2142,696b4afb000000002202058e
小红书,五一去哈尔滨一定要看！吐血整理4天3夜行程,春季,圣索菲亚教堂→中央大街→防洪纪念塔→松花江→松花江铁路桥→黑龙江省博物馆→中华巴洛克→太阳岛→哈尔滨极地馆→关东古巷→龙塔→波塞冬海洋王国,1958,680da79c000000001c00b8f8
小红书,📍哈尔滨citywalk｜初冬两日游超详细路线❄️,冬季/秋季,冰雪大世界→中央大街→道里菜市场→圣索菲亚教堂→黑龙江省博物馆→松花江→松花江大桥→马迭尔→红专街早市→中华巴洛克,1778,691d98b6000000001e038a83
小红书,哈尔滨土著6h做的冬季3日游靠谱逛吃攻略！！,冬季,中央大街→松花江→松花江铁路桥→兆麟公园→冰灯游园会→黑龙江省博物馆→冰雪大世界→中华巴洛克→龙塔→老道外→圣索菲亚教堂,1620,6967354e000000001a02db15
小红书,三天足够了,冬季,中央大街→松花江→圣索菲亚教堂→冰雪大世界→东北虎林园→731遗址→黑龙江省博物馆→中华巴洛克,1617,678aa3dd00000000190309c8
小红书,懒人版旅行,冬季,马迭尔→冰雪大世界→兆麟公园→伏尔加庄园→731遗址,1584,69636ead000000000c036139
小红书,🌟哈尔滨3日慢游记（附路线攻略）,秋季,中央大街→道里菜市场→防洪纪念塔→松花江→斯大林公园→松花江大桥→马迭尔→圣索菲亚教堂→中华巴洛克→太阳岛→秋林公司→黑龙江省博物馆,1553,68b6ed46000000001d0113f6
小红书,哈尔滨两天半的行程结束了，总结一下最优路,四季皆宜,中央大街→马迭尔→黑龙江省博物馆→松花江→松花江大桥→松花江铁路桥→防洪纪念塔→圣索菲亚教堂,1451,688c7e6e000000002203a979
小红书,高精力友好旅行｜哈尔滨春日citywalk路线,春季,松花江→松花江大桥→防洪纪念塔→松花江铁路桥,1352,69d8e782000000001a030589
小红书,哈尔滨⛄️｜第一次来直接抄旅行路线,冬季,中华巴洛克→老厨家→哈尔滨站→圣索菲亚教堂→中央大街→斯大林公园→防洪纪念塔→松花江→松花江大桥→红专街早市→黑龙江省博物馆→冰雪大世界→兆麟公园→太阳岛→哈尔滨西站→马迭尔,1331,698733e2000000000a03e1ba
小红书,哈尔滨 | 适合一个人溜达散心的好地方🎈,夏季,哈尔滨大剧院→松花江湿地→哈尔滨文庙,1195,67dbbcb5000000000b015f26
小红书,哈尔滨旅游三天三夜攻略（非冬季版）,冬季,圣索菲亚教堂→道里菜市场→中央大街→马迭尔→松花江→松花江大桥→黑龙江省博物馆→中华巴洛克→731遗址→太阳岛→防洪纪念塔→果戈里大街→圣阿列克谢耶夫教堂→秋林公司→哈尔滨太平国际机场,923,683acd04000000002100fb46
小红书,夜游，才是打开哈尔滨的正确方式！附攻略,冬季,圣索菲亚教堂→中央大街→防洪纪念塔→松花江铁路桥,881,690b05f90000000003034e9b
小红书,📍哈尔滨｜2天1晚详细citywalk特种兵路线‼️,冬季,哈尔滨站→圣伊维尔教堂→冰雪大世界→道里菜市场→中央大街→中华巴洛克→圣索菲亚教堂,907,6773c7f0000000000902f80d
小红书,⛪️哈尔滨的半staycation（附攻略,四季皆宜,中央大街→马迭尔→松花江→松花江大桥→师大夜市→圣索菲亚教堂,859,68b56b59000000001d0170f9
小红书,替大家试过了，哈尔滨确实只适合玩两天,冬季,冰雪大世界→哈尔滨太平国际机场→中央大街→哈尔滨西站→哈尔滨站→圣索菲亚教堂,805,69230e18000000001e028d86
小红书,淡季的哈尔滨丽思真的人间理想（附逛吃攻略）,冬季,冰雪大世界→老厨家→中央大街→秋林公司→圣索菲亚教堂→圣阿列克谢耶夫教堂→哈尔滨天主教堂→圣伊维尔教堂→中华巴洛克→黑龙江省博物馆→松花江→松花江大桥→哈尔滨站→哈尔滨西站,780,69e32b5300000000230048fb
小红书,欧洲谁都去得起，夏日的哈尔滨不只有性价比,冬季/夏季,中央大街→防洪纪念塔→松花江→松花江大桥→龙塔→黑龙江省博物馆→中华巴洛克→太阳岛→东北虎林园→圣索菲亚教堂,768,684ed500000000000f03ae70
小红书,哈尔滨本地人的72h逛吃攻略！附Citywalk！,四季皆宜,中央大街→马迭尔→防洪纪念塔→松花江→中华巴洛克→老道外→伏尔加庄园→哈尔滨极地馆→龙塔→731遗址,756,6895707200000000230324a3
小红书,哈尔滨不累人超省钱一日游（附图文祥情）🌟,四季皆宜,圣索菲亚教堂→黑龙江省博物馆→731遗址→红专街早市,707,67124ca7000000001b0118dc
小红书,为了这1️⃣8️⃣张图 专门来了趟哈尔滨‼️,四季皆宜,中华巴洛克→黑龙江省博物馆→圣索菲亚教堂→圣阿列克谢耶夫教堂→哈尔滨天主教堂→圣伊维尔教堂→哈尔滨站→松花江大桥→松花江→中央大街→秋林公司→果戈里大街,692,69e0cea80000000023005ec3
小红书,冰雪公主の哈尔滨72小时童话之旅✨,冬季,圣索菲亚教堂→中央大街→马迭尔→防洪纪念塔→松花江→松花江铁路桥→中华巴洛克→哈尔滨站→哈尔滨音乐厅→太阳岛→哈尔滨大剧院→老厨家,592,69392edf0000000019025458
小红书,day2哈尔滨自驾 731 哈工大,四季皆宜,731遗址→防洪纪念塔→中央大街→圣索菲亚教堂,538,68af0ba1000000001d022dbf
小红书,哈尔滨4天3晚全攻略！人均不到💰2k！！！,冬季,圣索菲亚教堂→中央大街→秋林公司→道里菜市场→松花江→松花江大桥→冰雪大世界→果戈里大街→龙塔→黑龙江省博物馆→东北虎林园→老厨家,534,6938127f000000001e030422
小红书,哈尔滨两日游攻略——本地人带玩才够味！,冬季,圣索菲亚教堂→中央大街→马迭尔→松花江→冰雪大世界→老道外→中华巴洛克→老厨家→东北虎林园→亚布力滑雪场,519,690b1db6000000000703a472
小红书,哈尔滨两日游保姆级攻略（吃玩不重样）,四季皆宜,中央大街→松花江→松花江铁路桥→中华巴洛克→马迭尔→红专街早市→圣索菲亚教堂→731遗址→黑龙江省博物馆,508,69d0aea00000000020039516
小红书,哈尔滨人文三日游！一天一主题三天不重样！,冬季/秋季,松花江→黑龙江省博物馆→圣索菲亚教堂→中央大街→马迭尔→斯大林公园→松花江大桥→中华巴洛克→圣伊维尔教堂→哈尔滨站→圣阿列克谢耶夫教堂→哈尔滨文庙→哈尔滨极乐寺→冰雪大世界→东北虎林园→太阳岛→哈尔滨太平国际机场→哈尔滨西站,491,68da7c67000000001301ffbb
小红书,哈尔滨两日游攻略,四季皆宜,黑龙江省博物馆→道里菜市场→圣索菲亚教堂→中央大街→松花江→中华巴洛克,379,696f253c000000000e00e178
小红书,五一哈尔滨保姆级攻略❗️能帮一个是☝️个,春季,中央大街→圣索菲亚教堂→松花江铁路桥→波塞冬海洋王国→哈尔滨大剧院→中华巴洛克→松花江,378,69edd2c3000000003502b25d
小红书,哈尔滨街头拍出了电影感🎬（附路线,四季皆宜,圣索菲亚教堂→果戈里大街→圣阿列克谢耶夫教堂→秋林公司,365,694a95aa000000001f00b61d
小红书,【哈尔滨】旅游攻略｜三日半行程（附地图🗺️）,四季皆宜,松花江→太阳岛→中央大街→防洪纪念塔,330,696f1be2000000001a02ac01
小红书,哈哈哈尔滨 你美 我来迟了,春季,中央大街→松花江→圣索菲亚教堂→道里菜市场→马迭尔,317,69f0a1740000000036001ce7
小红书,四月底一人行哈尔滨,四季皆宜,中央大街→红专街早市→防洪纪念塔→斯大林公园→圣索菲亚教堂→秋林公司→马迭尔,304,681248d9000000000b01464f
小红书,哈尔滨三天两晚玩嗨了！巨全攻略快收好❤️,冬季,中央大街→哈尔滨站→冰雪大世界→红专街早市→圣索菲亚教堂→黑龙江省博物馆→防洪纪念塔→松花江→松花江大桥→中华巴洛克→东北虎林园→哈尔滨大剧院→太阳岛→道里菜市场→果戈里大街→师大夜市,643,694cce510000000021029aea
小红书,冰雪公主の哈尔滨72小时童话之旅✨,冬季,圣索菲亚教堂→中央大街→马迭尔→防洪纪念塔→松花江→松花江铁路桥→中华巴洛克→哈尔滨站→哈尔滨音乐厅→太阳岛→哈尔滨大剧院→老厨家,592,69392edf0000000019025458
小红书,day2哈尔滨自驾 731 哈工大,四季皆宜,731遗址→防洪纪念塔→中央大街→圣索菲亚教堂,538,68af0ba1000000001d022dbf
小红书,哈尔滨4天3晚全攻略！人均不到💰2k！！！,冬季,圣索菲亚教堂→中央大街→秋林公司→道里菜市场→松花江→松花江大桥→冰雪大世界→果戈里大街→龙塔→黑龙江省博物馆→东北虎林园→老厨家,534,6938127f000000001e030422
小红书,哈尔滨两日游攻略——本地人带玩才够味！,冬季,圣索菲亚教堂→中央大街→马迭尔→松花江→冰雪大世界→老道外→中华巴洛克→老厨家→东北虎林园→亚布力滑雪场,519,690b1db6000000000703a472
小红书,哈尔滨两日游保姆级攻略（吃玩不重样）,四季皆宜,中央大街→松花江→松花江铁路桥→中华巴洛克→马迭尔→红专街早市→圣索菲亚教堂→731遗址→黑龙江省博物馆,508,69d0aea00000000020039516
小红书,哈尔滨三天旅游攻略,冬季,中央大街→圣索菲亚教堂→防洪纪念塔→松花江→秋林公司→冰雪大世界→老道外→中华巴洛克→伏尔加庄园,511,691ade9b000000001b0217ad
小红书,哈尔滨人文三日游！一天一主题三天不重样！,冬季/秋季,松花江→黑龙江省博物馆→圣索菲亚教堂→中央大街→马迭尔→斯大林公园→松花江大桥→中华巴洛克→圣伊维尔教堂→哈尔滨站→圣阿列克谢耶夫教堂→哈尔滨文庙→哈尔滨极乐寺→冰雪大世界→东北虎林园→太阳岛→哈尔滨太平国际机场→哈尔滨西站,491,68da7c67000000001301ffbb
小红书,哈尔滨两日游攻略,四季皆宜,黑龙江省博物馆→道里菜市场→圣索菲亚教堂→中央大街→松花江→中华巴洛克,379,696f253c000000000e00e178
小红书,五一哈尔滨保姆级攻略❗️能帮一个是☝️个,春季,中央大街→圣索菲亚教堂→松花江铁路桥→波塞冬海洋王国→哈尔滨大剧院→中华巴洛克→松花江,378,69edd2c3000000003502b25d
小红书,五一出游|想跟你交给换一张哈尔滨的春天,春季,哈尔滨森林植物园→太阳岛→黑龙江省博物馆→老道外→兆麟公园,356,69f2c3d00000000022024d17
小红书,【哈尔滨】旅游攻略｜三日半行程（附地图🗺️）,四季皆宜,松花江→太阳岛→中央大街→防洪纪念塔,330,696f1be2000000001a02ac01
小红书,四月底一人行哈尔滨,四季皆宜,中央大街→红专街早市→防洪纪念塔→斯大林公园→圣索菲亚教堂→秋林公司→马迭尔,304,681248d9000000000b01464f
小红书,哈尔滨中央大街一日citywalk‼️（不绕路,冬季/春季,中央大街→黑龙江省博物馆→哈尔滨音乐厅→秋林公司→防洪纪念塔→马迭尔,288,6989a182000000000a03006d
小红书,周末出逃日记—“哈尔滨”特种兵2日游,四季皆宜,中央大街→圣索菲亚教堂→道里菜市场→731遗址→东北虎林园→果戈里大街→哈尔滨太平国际机场,219,67d02e91000000000b016213
小红书,哈尔滨丨没有谁会不为这座城市感到震撼吧,冬季,老道外→中华巴洛克→果戈里大街→圣索菲亚教堂→防洪纪念塔→松花江→中央大街→冰雪大世界→冰灯游园会→马迭尔→松花江大桥,212,698f3434000000001a02b39f
小红书,淡季哈尔滨周末两日游攻略,冬季,道里菜市场→中央大街→松花江→松花江大桥→中华巴洛克→东北虎林园→哈尔滨大剧院→果戈里大街→圣索菲亚教堂,186,6804d059000000001201fca2
小红书,替大家试过了！！哈尔滨就只适合玩三天,冬季/春季,中央大街→松花江→中华巴洛克→果戈里大街→东北虎林园→哈尔滨极地馆→斯大林公园→圣索菲亚教堂→哈尔滨站→黑龙江省博物馆→太阳岛,179,69a2ee05000000001d0277bf
小红书,哈尔滨本地人整理🔥4天3晚旅游攻略,夏季/秋季,圣索菲亚教堂→中央大街→松花江铁路桥→太阳岛→红专街早市→东北虎林园→哈尔滨大剧院→中华巴洛克→731遗址→秋林公司→哈尔滨极地馆,169,689573c80000000025013d8c
小红书,走马观花两日游---哈尔滨,冬季/春季,冰雪大世界→太阳岛→松花江→斯大林公园→中央大街→中华巴洛克→黑龙江省博物馆→道里菜市场→马迭尔,152,69eb74f6000000003601aa63
小红书,哈尔滨五一真不是想的那样💔能救一个是一个,春季,中央大街→松花江→伏尔加庄园,137,69eee226000000003502f3c8
小红书,五一『哈尔滨』两日游路线，就看这篇啦❗️,冬季/春季,红专街早市→黑龙江省博物馆→中华巴洛克→中央大街→圣索菲亚教堂→太阳岛→哈尔滨极地馆→波塞冬海洋王国,134,69e0a696000000001a032f5c
小红书,哈尔滨五一3天2晚｜住宋式酒店躺赢攻略,春季,中央大街→圣索菲亚教堂→黑龙江省博物馆→红专街早市→老厨家→马迭尔→防洪纪念塔→松花江→中华巴洛克→松花江铁路桥→太阳岛→兆麟公园→老道外,130,69e44265000000001a02a60c
小红书,哈尔滨五一：solotrip三天路线攻略🧵,春季,波塞冬海洋王国→哈尔滨大剧院→松花江→伏尔加庄园→中央大街→圣索菲亚教堂→防洪纪念塔→红专街早市→731遗址→中华巴洛克,125,69ee1ac6000000003701ea82
小红书,哈尔滨夜间慢逛攻略,冬季,中央大街→防洪纪念塔→马迭尔→松花江→老道外→中华巴洛克,121,6934e4b5000000001e03a613
小红书,哈尔滨硬核旅游攻略来了｜快来抄作业～,冬季/夏季/秋季,红专街早市→道里菜市场→中央大街→老道外→哈尔滨极地馆→冰雪大世界→雪博会→太阳岛→731遗址,109,69412657000000001e012b70
小红书,五一反向旅游🔥哈尔滨2天1晚详细攻略,冬季/春季,哈尔滨站→圣伊维尔教堂→圣索菲亚教堂→道里菜市场→中央大街→松花江→松花江大桥→中华巴洛克→马迭尔,106,69e9e5fb000000002301ce6d
小红书,哈尔滨五一来必爬！（附游玩攻略）,夏季/春季,中央大街→马迭尔→圣索菲亚教堂→黑龙江省博物馆→中华巴洛克,103,680b19d2000000001202ea98
小红书,"哈尔滨一日游（含太阳岛·4月版）
路线：索菲亚 → 中央大街 → 防洪纪念塔 → 太阳岛 → 中央大街夜景
🌅 上午（市区）
08:30 圣索菲亚大教堂
- 外观拍照即可，不用进馆
- 停留 30 分钟
9:10 中央大街
- 逛面包石路、俄式建筑
- 吃：马迭尔冰棍、红肠、格瓦斯
- 停留 1.5 小时
11:00 防洪纪念塔 + 松花江
- 打卡拍照
- 直接去地铁2号线坐去太阳岛
- 停留 30 分钟
☀ 下午（太阳岛核心）
12:30–13:00 到达太阳岛
- 地铁2号线 → 太阳岛站 3 号口",春季,太阳岛→中央大街→防洪纪念塔→圣索菲亚教堂→马迭尔→松花江→老厨家,100,69d87152000000001d01a163
小红书,哈尔滨两日游📍H𝕒𝔼𝕣𝔹𝕚𝕟 哈尔滨✈️,冬季,圣索菲亚教堂→哈尔滨站→松花江,86,674c2794000000000201b256
小红书,哈尔滨📍两日游丨不走回头路保姆级逛吃攻,冬季,道里菜市场→圣索菲亚教堂→中央大街→防洪纪念塔→斯大林公园→松花江大桥→果戈里大街→秋林公司→中华巴洛克→东北虎林园→哈尔滨大剧院→哈尔滨极地馆→冰雪大世界→松花江→哈尔滨站,81,69415fe7000000001d03f0b1
小红书,哈尔滨❗️J人两天一晚攻略‼️景点➕美食拿捏,春季,中央大街→防洪纪念塔→斯大林公园→松花江→老道外→中华巴洛克→731遗址→圣索菲亚教堂→东北虎林园→哈尔滨大剧院→太阳岛→马迭尔,80,69e8bb1a000000002200ffb3
小红书,哈尔滨特种兵一日游路线分享,夏季,红专街早市→中央大街→马迭尔→防洪纪念塔→松花江→道里菜市场→圣索菲亚教堂,73,683432ad000000002202e327
小红书,哈尔滨太阳岛，波塞冬两日游实玩攻略,夏季,太阳岛→波塞冬海洋王国→防洪纪念塔,64,5d4c3e990000000028031a7b
小红书,哈尔滨两天一夜攻略（轻松游）,四季皆宜,中央大街→圣索菲亚教堂→道里菜市场→马迭尔,54,68418f12000000002001f183
小红书,哈尔滨两日游总结,冬季,圣索菲亚教堂→道里菜市场→中央大街→松花江→冰雪大世界→马迭尔,52,69880a06000000001a0351ca
小红书,逃离北京的周末-哈尔滨,冬季,哈尔滨站→哈尔滨西站→圣索菲亚教堂→黑龙江省博物馆→冰雪大世界→东北虎林园→太阳岛→中央大街,50,67b3d48700000000070310e4
小红书,五一反季哈尔滨｜10-19℃的治愈慢游攻略✨,春季,伏尔加庄园→圣索菲亚教堂→哈尔滨极地馆→中华巴洛克→老道外→老厨家→马迭尔→中央大街→道里菜市场→秋林公司,45,69e86684000000002103a04c
小红书,人均1200 💰哈尔滨3天2夜攻略👭闺蜜游,冬季,中央大街→红专街早市→松花江→松花江大桥→圣索菲亚教堂→冰雪大世界→731遗址→马迭尔,2.9万,674976b2000000000703661e
小红书,被J 人做的哈尔滨攻略震惊到🤯。。太省事了,冬季,道里菜市场→圣索菲亚教堂→中央大街→松花江→松花江铁路桥→中华巴洛克→红专街早市→哈尔滨音乐厅→太阳岛→雪博会→哈尔滨大剧院→东北虎林园→热雪奇迹→冰雪大世界→731遗址→秋林公司→果戈里大街→兆麟公园→冰灯游园会,1.2万,677bc9a800000000180109dd
